body_ratio,close_pos,is_bullish,gap_from_prev,consec_candles,atr_pts,atr_ratio,atr_5bar_roc,atr_regime,rsi,rsi_vs_50,rsi_3bar_slope,rsi_5bar_slope,rsi_10bar_slope,rsi_overbought,rsi_oversold,vol_z,vol_ratio,vol_slope_5bar,vol_vs_mean20,stoch_k,stoch_d,stoch_kd_spread,stoch_overbought,stoch_oversold,h1_ema_slope3,h1_ema_slope5,h1_price_vs_ema,h1_rsi,macd_line,macd_hist,macd_hist_slope,bb_width,bb_pct_b,bb_squeeze,adx,di_plus,di_minus,di_spread,h4_slope5,h4_slope10,h4_vs_ema20,price_mom_3bar,price_mom_5bar,price_mom_10bar,hour,day_of_week,is_london,is_ny,session_age_bars,spread_pts,spread_atr_ratio,direction,dir_binary,entry,sl,tp,lot,trade_id,open_time,sl_pts,tp_pts,pnl,win,outcome
0.5636363636363853,0.7113636363636315,1.0,0.0,0.0,219.62435790964125,1.335120000172994,0.14441667994735072,1.0,57.33387803797056,7.333878037970557,6.055548341631372,-4.654763608095756,0.10148892016368194,0.0,0.0,0.6828176557560813,0.9557562076745121,0.05295711060945694,0.29077495274660653,18.24866292220703,10.527183262372803,7.721479659834225,0.0,1.0,1.0866673612529212,1.7353767177278314,1.9557865296760075,62.98857122307229,0.21456932849157068,0.006440833204812559,0.03743434778345706,0.0032248500376328543,0.7946935791651141,1.0,18.030829160914948,21.485067912864388,14.920789888037783,6.564278024826605,5.482087737950915,5.800813769227154,5.354782757044327,0.8514538264092728,-0.22310822189335605,0.942518406773927,17.0,0.0,0.0,1.0,21.0,14.0,0.06374520628397781,LONG,1.0,1815.28,1811.99,1821.86,0.03,10,2022-02-07 17:15:00+00:00,329.0,658.0,19.74,1,TP
0.6373626373625797,0.9065934065933633,1.0,0.0,0.0,102.914032009867,0.9646965890721616,0.09364580383862517,0.0,46.13757618899468,-3.8624238110053213,-2.9688601881198338,-9.284772033918173,-13.662647844940352,0.0,0.0,1.6070313733787964,1.643800155317572,0.30144965053028544,0.6538611798402737,13.303570513752573,4.434523504584182,8.86904700916839,0.0,1.0,0.9014717999386903,1.88557206165342,1.691490067351513,60.00268678744755,-0.23132527068019018,-0.2701446120965344,0.032934408142623724,0.002114534483739936,0.2255924903150904,1.0,26.980776966331685,16.882193625145145,29.358215198421398,-12.476021573276252,7.666593017730388,24.17551765286872,7.751765430604667,-0.757914138634929,-1.4769608855450238,-1.9919538258997391,7.0,1.0,1.0,0.0,2.0,15.0,0.14575271910847012,LONG,1.0,1820.59,1819.05,1823.6699999999998,0.07,11,2022-02-08 07:30:00+00:00,154.0,308.0,-10.78,0,SL
0.5189873417721355,0.17721518987340862,0.0,-0.019007287032582518,1.0,105.2228019006094,1.0277053837366827,0.02808102743675546,0.0,36.54651202135228,-13.453487978647722,-7.593048091431399,-7.837264026242266,-16.50233455796652,0.0,0.0,0.7658960753463305,1.081661891116187,0.008595988538671584,0.27893845285110264,24.054870691039223,31.771241411033046,-7.716370719993822,0.0,0.0,0.14886920584581276,0.8671009393583518,-1.145045071469732,49.91229276089072,-0.5385322744397443,-0.21796935847076296,-0.056612108667826955,0.0027024388719657645,0.00837530798101864,1.0,23.985350938767667,18.682059133345128,30.471779933690577,-11.78972080034545,5.5786387440679395,12.763393242390613,6.684430201375214,-1.4445538144775678,-1.5300866061241893,-2.9936477076343397,9.0,1.0,1.0,0.0,8.0,15.0,0.14255465287862262,SHORT,0.0,1818.69,1820.26,1815.55,0.07,12,2022-02-08 09:00:00+00:00,157.0,314.0,21.98,1,TP
0.1102362204725213,0.7795275590551365,1.0,0.0,0.0,133.87769439563064,0.9696060383765385,-0.07816946013887119,0.0,45.3686389730354,-4.631361026964598,3.8675953785609423,-2.7809884319133573,0.060960830420022205,0.0,0.0,-0.24474608113690696,1.1547060138596528,0.06561591772852028,-0.04814558857401691,34.42929850985718,29.295382148140465,5.133916361716718,0.0,0.0,-0.12163529459121492,0.06850556556832998,-0.6523521914750894,49.81440580027867,-0.35197283869870954,0.011616296427325807,0.0020812217040641445,0.002347003937672333,0.44997560304279205,1.0,23.575235361706063,14.9901645274163,24.23838815044984,-9.24822362303354,3.055027213762934,12.048310258678912,7.933886855420332,0.4780482681683674,-0.6050298394004546,-0.1568595879927482,14.0,1.0,0.0,1.0,8.0,15.0,0.11204256293479695,LONG,1.0,1818.24,1816.24,1822.24,0.05,13,2022-02-08 14:00:00+00:00,200.0,400.0,20.0,1,TP
0.7003257328989929,0.8273615635179206,1.0,-0.010187599115016604,0.0,196.31710831960444,1.2914212619155891,0.14954515879869928,0.0,65.37954321797122,15.379543217971218,7.342079334631052,-3.9161877748050244,16.87497163521884,0.0,0.0,1.4236314187645065,1.0594499413042684,0.05613785007544171,0.6714068390762143,71.13043610177328,66.1961277413739,4.934308360399385,0.0,0.0,1.3001018804015985,1.1465608113846883,2.3617626008170993,63.62920353082565,0.7429095836425454,0.1875029133767405,0.04143036636138315,0.004679847662993227,1.0053719539890624,1.0,48.16892259835949,24.126746447840805,8.439794530526395,15.68695191731441,3.530003093356496,8.679834446002138,6.5249861383603145,1.3142002858383002,0.1630015858403815,2.888184349109755,17.0,1.0,0.0,1.0,20.0,13.0,0.06621939428106169,LONG,1.0,1824.34,1821.3999999999999,1830.22,0.04,14,2022-02-08 17:00:00+00:00,294.0,588.0,23.52,1,TP
0.4817813765182354,0.9676113360324184,1.0,0.0,2.0,191.65264375216987,1.5214824188738105,0.3114538831489593,1.0,56.428835313811604,6.428835313811604,12.631215249313257,-13.092774206351876,4.0960578403597765,0.0,0.0,1.5183401360672861,1.1703857620375957,0.013686873249609703,0.8211210683529635,31.594539364166945,21.148971304184506,10.445568059982438,0.0,0.0,0.43225437003457046,0.6359035193711406,1.1643264457485443,60.961305158474524,0.1315966767809783,0.03687582543615326,0.0431705780344917,0.0027188082934835756,0.8034085983558564,1.0,1.8092510451752752,20.45076449059817,19.723903883132653,0.7268606074655182,4.247267262474403,6.245674340518249,7.55628253018377,1.518371957469417,-0.8713680993037682,0.892239191502641,16.0,2.0,0.0,1.0,18.0,15.0,0.0782665957862734,LONG,1.0,1828.98,1826.1100000000001,1834.72,0.04,15,2022-02-09 16:30:00+00:00,287.0,574.0,22.96,1,TP
0.6489361702128638,1.0,1.0,0.01381122772755458,0.0,72.40485917286573,0.8087793557370363,-0.07950342103753431,0.0,58.47611302438719,8.476113024387189,3.396773634847591,3.5475735908256496,0.7246304242968122,0.0,0.0,0.18615846138409198,1.2294795668857326,-0.08749563395024888,0.08574953732250813,26.874936111216257,13.502466068603377,13.37247004261288,0.0,0.0,0.8547238253058822,1.5525105585365964,3.699736226684531,68.56204778100218,0.39226614874012833,-0.04172005709879418,0.033469145212464455,0.00089343919236145,0.7761622522620997,1.0,3.324646594081921,18.25799387456684,17.083029736727024,1.1749641378398152,9.294956260652711,14.377488064397507,12.993357598196704,0.5248266536477021,0.6353164754681387,0.4972041981925929,7.0,3.0,1.0,0.0,2.0,15.0,0.20716841619677087,LONG,1.0,1834.41,1833.3300000000002,1836.5700000000002,0.1,16,2022-02-10 07:30:00+00:00,108.0,216.0,-10.8,0,SL
0.738095238095294,0.22619047619045257,0.0,0.009959955370656044,1.0,100.40205621295135,1.257890947542507,0.3128908539998617,0.0,39.90515476633114,-10.094845233668863,-17.18769412518953,-14.494184528264611,-18.570958258056052,0.0,0.0,2.554931354207147,1.453201970442024,0.13428206531642556,1.2123463648340917,47.99039689365711,59.28160369564943,-11.291206801992317,0.0,0.0,0.47770766847770574,1.0292398143831178,-0.19812229687766877,53.59514223458631,0.2489582687479834,-0.13924245753266082,-0.124844228159654,0.0010006469981519216,-0.26467084384538286,1.0,9.142998431346589,17.54488161491677,21.075987029323514,-3.5311054144067455,6.414211258708381,5.079577239039112,6.7529500728825465,-1.7131123237544248,-1.4441935287464853,-1.5637129931945841,10.0,3.0,1.0,0.0,12.0,14.0,0.13943937532680364,SHORT,0.0,1832.84,1834.34,1829.84,0.07,17,2022-02-10 10:00:00+00:00,150.0,300.0,21.0,1,TP
0.8024316109422263,0.9118541033434436,1.0,-0.04157910415023326,0.0,288.6065065879153,1.9764297323767404,1.5652539530232668,1.0,50.303368030354626,0.30336803035462623,11.57465872399898,16.1295718918552,3.5198592868165903,0.0,0.0,1.4394294386336413,0.9471785105740835,-0.09328956600178095,1.1979938944607076,34.54712476163095,23.376297823981673,11.170826937649274,0.0,0.0,-0.2969199676876997,-0.2205369277698992,-0.21314542480088325,49.879684669017536,-0.3233906013773525,-0.06108190136721212,0.07699976664519723,0.0035025260782858263,0.5055337560491723,1.0,43.73236604145925,9.933872392782769,25.375493557528667,-15.441621164745898,0.8073276055828752,2.941721618626108,2.683964102815315,0.4123261161560137,0.5405283539524809,-0.3118432811264737,16.0,3.0,0.0,1.0,18.0,15.0,0.05197388020556885,LONG,1.0,1831.62,1827.3,1840.26,0.03,18,2022-02-10 16:30:00+00:00,432.0,864.0,25.92,1,TP
0.6904761904761711,0.9761904761904955,1.0,0.0,0.0,131.92211635975983,0.8730655359609577,-0.04251523402280053,0.0,43.39597764866098,-6.604022351339019,-1.448482146224336,1.2138255445435817,0.8750316214672722,0.0,0.0,-0.1351106252016464,0.9340157192460847,-0.0030159020288768553,-0.04316075273846714,71.95950043226298,74.07257185911912,-2.1130714268561377,0.0,0.0,-1.4629969085365246,-2.3265118805893508,-3.1765821496131394,37.31211303289164,-0.3068684695442856,-0.034161558061797416,0.015576716541218357,0.001973316718087347,0.36713277153521867,1.0,9.863557721392379,15.076891041485547,18.37659494131569,-3.299703899830144,-6.041443401517223,-1.1597752075685264,-2.5853406316302867,-0.4244928864302765,-0.1895057528706776,-0.9475287643533881,7.0,4.0,1.0,0.0,3.0,15.0,0.11370345180773453,SHORT,0.0,1824.54,1826.51,1820.6,0.06,19,2022-02-11 07:45:00+00:00,197.0,394.0,-11.82,0,SL
0.5772357723577446,0.01626016260161099,0.0,0.013026289461696473,1.0,153.53566374956654,1.0904581521738288,0.01551968355310103,0.0,53.64987934661172,3.649879346611719,-2.270521247560744,10.125033240292602,12.494600263960095,0.0,0.0,0.19721009654523505,0.8443465491918475,-0.03842388644148418,0.058606934642483496,90.96790529291836,96.44827340012831,-5.480368107209955,1.0,0.0,-0.8860680051454892,-1.8515781221210545,-0.8626962390997736,44.966555578400715,0.21226361092508086,0.19954090462870697,-0.012610674935385901,0.002663507295889089,0.7966314844226787,1.0,16.56785158760267,19.010267244824576,13.606388180887214,5.403879063937362,-2.904862549960979,-5.295186666184355,-1.0061203452204892,-0.12374974988626458,1.4003261171337036,1.2570369330548943,10.0,4.0,1.0,0.0,14.0,15.0,0.09769717102580769,SHORT,0.0,1825.94,1828.24,1821.3400000000001,0.05,20,2022-02-11 10:30:00+00:00,230.0,460.0,-11.5,0,SL
0.684210526315842,0.6929824561403963,1.0,0.0,2.0,134.13557484684327,0.9205511987969127,-0.05490053007079745,0.0,57.99958888757218,7.99958888757218,9.847626289640644,-0.39454045019886763,-0.037377197677713525,0.0,0.0,-0.12792418434926067,1.2067316886582458,0.033658443296965185,-0.034577723378186556,64.07402347341974,40.151130571782744,23.922892901637,0.0,0.0,-0.35662676247625313,-0.6912076816356603,-0.18482765316289074,47.594270602561096,0.4510100011022649,-0.00248029435179534,0.042029059600046235,0.002211728868890452,0.8134781170143717,1.0,46.35449884750294,28.474642677868705,10.437236221469632,18.037406456399072,-5.9268393214481385,-4.1897908159168615,-0.09650552180141966,1.3419258841014239,0.11928230080907949,0.2832954644215002,13.0,4.0,0.0,1.0,7.0,15.0,0.11182715709098989,LONG,1.0,1827.24,1825.23,1831.26,0.06,21,2022-02-11 13:45:00+00:00,201.0,402.0,24.12,1,TP
0.36397058823532424,0.3897058823529498,1.0,0.004656905562820969,2.0,214.73486761617718,1.329309566135274,0.27028897128111967,1.0,53.79232204738301,3.79232204738301,6.353049227833864,-18.944835397685495,-4.20726684018917,0.0,0.0,0.7349764487483735,0.8480838632063722,-0.06762330297299056,0.2923923006414217,15.57274719242129,11.222940212817784,4.349806979603505,0.0,1.0,0.42540946292797344,0.2473109288048363,0.8320357661722498,53.373845313290374,0.4314005251788976,-0.08967146622019184,0.006930162709116224,0.004650062843473061,0.6179556816926683,1.0,15.05036053085202,24.403726043751885,18.018958997956446,6.384767045795439,6.49172635457836,3.12944053821855,5.263940278926852,0.9826070737561774,-2.081636786582879,0.6845651177353177,16.0,4.0,0.0,1.0,17.0,14.0,0.06519667790961073,LONG,1.0,1828.71,1825.49,1835.15,0.03,22,2022-02-11 16:15:00+00:00,322.0,644.0,19.32,1,TP
0.8385826771653198,0.9094488188976293,1.0,0.010521244197276187,0.0,190.09158626541816,0.8781984398889197,-0.012357937968276689,0.0,52.538400418555796,2.5384004185557956,8.293545927033314,5.98115826078898,11.19232218908747,0.0,0.0,0.6017283772566054,1.0368532955343466,0.08065201984402495,0.1818402132642524,60.944122592592684,49.51245573263342,11.431666859959265,0.0,0.0,1.8088089354125714,3.0085276878703553,2.90592658027171,63.322499263869595,-0.5258332048160923,0.13058186383376968,0.06345858063079934,0.001869400252218614,0.8615202600808393,1.0,13.036599172798072,15.987029655319414,20.780229912072976,-4.793200256753561,15.797648162224549,11.615453593803437,9.672213013745495,0.9784757103475227,0.6417958960344454,1.3835436119430147,9.0,0.0,1.0,0.0,9.0,13.0,0.06838808731797405,LONG,1.0,1854.54,1851.69,1860.24,0.04,23,2022-02-14 09:15:00+00:00,285.0,570.0,-11.4,0,SL
0.6583011583011221,0.7837837837837636,1.0,-0.0038303739621069434,0.0,261.07111459842713,1.2159332712378155,0.3214372812589245,0.0,55.02341656643471,5.023416566434712,8.319733316460322,-0.4469810598045072,3.9719857081850733,0.0,0.0,1.378864521810764,1.05137227304678,0.10175932441938709,0.5330938943044982,41.66556206613448,30.731132751552952,10.934429314581525,0.0,0.0,1.8663675910813708,3.095777086954513,3.365497852642628,69.01558828142684,0.08935361318097879,-0.01989112642785398,0.056787878639622764,0.0023709908444243598,0.8088342184013357,1.0,20.465075332192775,14.946911621337668,22.638870181734678,-7.69195856039701,8.020803076659256,13.36034437984121,7.8021250883268545,1.08782620523933,0.09575934905276068,0.6779761912935386,15.0,0.0,0.0,1.0,13.0,8.0,0.03064299170850345,LONG,1.0,1857.3,1853.3899999999999,1865.12,0.03,24,2022-02-14 15:15:00+00:00,391.0,782.0,23.46,1,TP
0.07999999999992724,0.43999999999990297,0.0,0.018219872240362794,0.0,164.65538059752873,0.8975698040187314,-0.1450485927140799,0.0,68.44592457203524,18.44592457203524,1.9217003038038456,-2.408686718374554,-4.472900124291044,0.0,0.0,-0.8972323155134749,0.9634888438117588,0.14418526031077725,-0.34001042088769756,51.27143776986221,49.91062452694799,1.3608132429142188,0.0,0.0,3.2189649735091734,5.131643292792205,5.748519059722548,72.0302611895643,1.0695138613834148,0.16963843328022288,-0.03198450373810427,0.006988337153971708,0.7660355983419942,1.0,64.48864572153867,29.2189506809131,6.308061596949717,22.910889083963383,12.444172740179111,30.682264852798838,15.737157146736413,0.5769626209453741,0.08502607045502636,1.3786369995220276,7.0,1.0,1.0,0.0,1.0,15.0,0.09109936125667084,LONG,1.0,1878.54,1876.08,1883.46,0.05,25,2022-02-15 07:15:00+00:00,246.0,492.0,-12.3,0,SL
0.27356020942409925,0.6649214659685682,0.0,0.0,4.0,320.8897275804711,1.1318598818815835,0.0702993609974098,0.0,18.93706322579908,-31.06293677420092,-3.936789830166333,-6.596713074349466,-3.5043062423593057,0.0,1.0,0.6436797110945904,1.3657016746713193,0.19258730364780433,0.22002841320911543,61.99849358764072,69.17703676646799,-7.178543178827269,0.0,0.0,-4.077883096236519,-5.969752416055144,-4.337137031479955,33.27388311751898,-1.8291629492289767,-0.08723440646671582,-0.004741759924260121,0.01678781578211215,0.20031000954078806,1.0,63.32989695312004,9.483558271689581,42.240093881031214,-32.75653560934163,-4.443894201000886,-2.6956300728371736,-0.5362752486754914,-1.0938337058564571,-1.7576131341967363,-2.527347964243883,14.0,1.0,0.0,1.0,9.0,15.0,0.04674503017922763,SHORT,0.0,1849.57,1854.3799999999999,1839.95,0.02,26,2022-02-15 14:15:00+00:00,481.0,962.0,-9.62,0,SL
0.45964432284540696,0.4692202462380423,0.0,-0.024597603229298097,1.0,406.5436743698747,1.2320218719410292,0.22719851738965371,0.0,38.31963086866597,-11.680369131334032,5.691666897500241,18.804518259476353,17.117312849936567,0.0,0.0,2.0650957127828766,1.2532902158376877,-0.007332481010751723,0.7774578033753152,84.2878175684218,90.91551355636362,-6.62769598794182,1.0,0.0,-4.087564167214168,-6.700454925614395,-3.0955727933726673,32.36323188004822,-0.9376446768359049,0.24253422085278314,-0.03098464664424375,0.006191369493376762,0.3070665014660405,1.0,34.1270468235838,16.44276961189792,33.47990371362526,-17.037134101727343,-4.545637076778427,-1.655418697333272,0.24697627241444028,0.014758561937634787,0.7059512126815266,-0.3074700403665059,16.0,1.0,0.0,1.0,18.0,13.0,0.03197688420590351,SHORT,0.0,1850.41,1856.5,1838.23,0.02,27,2022-02-15 16:30:00+00:00,609.0,1218.0,-12.18,0,SL
